cos_sim,cos_wm_sim,alignment,length_ratio,distances,fuzzy_ratio,fuzzy_partial_ratio,fuzzy_token_sort,fuzzy_token_set,Score,cos_sim_qd,cos_wm_sim_qd,alignment_qd,length_ratio_qd,distances_qd,fuzzy_ratio_qd,fuzzy_partial_ratio_qd,fuzzy_token_sort_qd,fuzzy_token_set_qd
0.63099489031406,0.38020560665656455,0.3333333333333333,1.25,10.047,0.41,0.41,0.5,0.52,5.0,0.6052037927715563,0.3650558925543618,0.35294117647058826,1.125,9.964,0.41,0.43,0.51,0.53
0.6660970667956162,0.3974375842020557,0.16666666666666666,2.0,17.704,0.31,0.45,0.44,0.48,5.0,0.6660970667956162,0.3949489543479912,0.16666666666666666,2.0,17.704,0.31,0.45,0.44,0.48
0.5932572178068981,0.36167984015304877,0.3,1.5,12.713,0.38,0.41,0.45,0.47,5.0,0.5700483768431763,0.3477977792804298,0.3157894736842105,1.375,12.524,0.41,0.41,0.45,0.48
0.41125738555304664,0.2702027982370472,0.15384615384615385,0.625,9.733,0.3,0.36,0.33,0.33,3.0,0.41403189340597507,0.26930880813061886,0.16666666666666666,0.5,9.478,0.31,0.38,0.31,0.31
0.522293284648073,0.32572074778456034,0.36363636363636365,0.375,8.484,0.37,0.6,0.34,0.42,4.5,0.522293284648073,0.3234395037516678,0.36363636363636365,0.375,8.484,0.37,0.6,0.34,0.42
0.6661129217951187,0.39744536756544796,0.3333333333333333,0.875,7.912,0.43,0.44,0.43,0.47,5.0,0.6661129217951187,0.3949567377113834,0.3333333333333333,0.875,7.912,0.43,0.44,0.43,0.47
0.7308170564303001,0.42920921547726426,0.5714285714285714,0.75,7.006,0.46,0.54,0.53,0.57,5.0,0.7308170564303001,0.4267205856231997,0.5714285714285714,0.75,7.006,0.46,0.54,0.53,0.57
0.6396970478878637,0.3844226294044557,0.3125,1.0,9.308,0.42,0.45,0.49,0.54,3.5,0.5608310784048548,0.34270840063005875,0.3076923076923077,0.625,8.863,0.43,0.53,0.41,0.46
0.6530350623662314,0.39109163664363955,0.23529411764705882,1.125,9.442,0.35,0.38,0.5,0.52,3.5,0.5956167205701296,0.36010122171269615,0.125,1.0,9.374,0.36,0.39,0.38,0.44
0.6633986412863235,0.3962734261036856,0.2222222222222222,1.25,9.814,0.39,0.43,0.47,0.5,3.5,0.6102924921771766,0.36743910751621967,0.11764705882352941,1.125,9.654,0.42,0.44,0.4,0.42
0.5421784574642643,0.33566333419265604,0.15789473684210525,1.375,11.394,0.36,0.45,0.39,0.42,3.0,0.47226530309160347,0.29842551297343306,0.1111111111111111,1.25,11.335,0.33,0.38,0.34,0.34
0.5319515483934582,0.3315843297137237,0.3076923076923077,0.625,8.606,0.37,0.47,0.4,0.4,5.0,0.5319515483934582,0.3290956998596591,0.3076923076923077,0.625,8.606,0.37,0.47,0.4,0.4
0.6582162452817342,0.39356881727705917,0.4444444444444444,1.25,9.565,0.45,0.5,0.52,0.52,5.0,0.6322097007244529,0.3783133382766929,0.47058823529411764,1.125,9.521,0.49,0.5,0.54,0.54
0.679836556382977,0.40418242454494197,0.21428571428571427,2.5,20.034,0.34,0.5,0.39,0.46,5.0,0.5837551678246713,0.3545265675804364,0.15384615384615385,2.25,15.737,0.38,0.46,0.42,0.44
0.6558582510639057,0.3925032309924767,0.125,1.0,9.646,0.43,0.45,0.43,0.44,3.5,0.6558582510639057,0.39022198695958416,0.125,1.0,9.646,0.43,0.45,0.43,0.44
0.4482019880255817,0.2886750994733147,0.14285714285714285,0.75,10.098,0.34,0.39,0.34,0.34,3.5,0.4482019880255817,0.2863938554404222,0.14285714285714285,0.75,10.098,0.34,0.39,0.34,0.34
0.5480636643488125,0.3386059376349301,0.2,0.875,9.551,0.47,0.48,0.44,0.47,3.0,0.4586452748755565,0.29161549886540955,0.14285714285714285,0.75,9.813,0.35,0.36,0.39,0.39
0.6474609980197161,0.38830460447038195,0.23529411764705882,1.125,9.762,0.41,0.43,0.46,0.53,3.5,0.5896792173605947,0.3571324701079287,0.125,1.0,9.678,0.43,0.44,0.39,0.43
0.6633986412863235,0.3962734261036856,0.2222222222222222,1.25,9.814,0.39,0.43,0.47,0.5,3.0,0.6102924921771766,0.36743910751621967,0.11764705882352941,1.125,9.654,0.42,0.44,0.4,0.42
0.45921683246276457,0.2941825216919061,0.125,1.0,10.179,0.36,0.37,0.38,0.44,3.5,0.46029650908621406,0.29244111597073835,0.13333333333333333,0.875,9.878,0.35,0.38,0.41,0.45
0.6720256933726285,0.40034800088531636,0.2608695652173913,1.875,13.356,0.42,0.54,0.46,0.46,5.0,0.6784712783421643,0.4010235672890239,0.2727272727272727,1.75,12.796,0.43,0.52,0.46,0.47
0.740558703300809,0.4348534571109283,0.42105263157894735,1.375,11.03,0.47,0.52,0.48,0.58,4.0,0.740558703300809,0.4325722130780358,0.42105263157894735,1.375,11.03,0.47,0.52,0.48,0.58
0.5716224011119094,0.3503853060164786,0.14285714285714285,0.75,8.634,0.36,0.39,0.42,0.45,3.5,0.5510804961560253,0.337833109505644,0.18181818181818182,0.375,8.303,0.28,0.38,0.4,0.5
0.6915051146038839,0.40991062585338717,0.2727272727272727,1.75,13.931,0.42,0.46,0.44,0.45,5.0,0.6915051146038839,0.4074219959993226,0.2727272727272727,1.75,13.931,0.42,0.46,0.44,0.45
0.39747624145758703,0.2633122261893173,0.125,1.0,10.781,0.32,0.36,0.36,0.36,4.0,0.39747624145758703,0.2610309821564248,0.125,1.0,10.781,0.32,0.36,0.36,0.36
0.44935323009323264,0.2892507205071402,0.15384615384615385,0.625,9.652,0.35,0.38,0.33,0.33,3.5,0.44935323009323264,0.28696947647424764,0.15384615384615385,0.625,9.652,0.35,0.38,0.33,0.33
0.43729051455372525,0.2832193627373865,0.0,1.125,12.926,0.39,0.39,0.42,0.43,3.5,0.40158708886500194,0.2630864058601323,0.0,1.0,12.889,0.4,0.41,0.42,0.43
0.6326450423660583,0.3810156813002728,0.35,1.5,14.156,0.39,0.48,0.46,0.52,5.0,0.5235380450712304,0.3249654345923836,0.2631578947368421,1.375,13.865,0.38,0.41,0.38,0.41
0.5453598297555634,0.3372540203383056,0.18181818181818182,1.75,27.894,0.29,0.45,0.3,0.38,3.0,0.5290768673430298,0.3268312950991462,0.15789473684210525,1.375,18.769,0.32,0.41,0.35,0.36
0.8315204960854727,0.48630625330064225,0.36363636363636365,1.0,10.728,0.52,0.55,0.55,0.6,5.0,0.7462551919985184,0.43983237379189605,0.2857142857142857,0.909,13.067,0.48,0.55,0.45,0.55
0.7781912720935958,0.4602719435222358,0.42105263157894735,0.727,12.644,0.52,0.59,0.54,0.62,3.0,0.512651642445525,0.32342663608576006,0.13333333333333333,0.364,17.16,0.28,0.58,0.31,0.34
0.824797043312834,0.48297991350786307,0.4074074074074074,1.455,16.602,0.53,0.53,0.57,0.71,5.0,0.7431246664138901,0.4382835874500273,0.28,1.273,15.243,0.54,0.54,0.53,0.54
0.7937792610260449,0.4676342738501884,0.32142857142857145,1.545,15.067,0.49,0.54,0.53,0.62,5.0,0.6557179899118522,0.39504028433849275,0.23076923076923078,1.364,15.949,0.46,0.47,0.47,0.47
0.8315204960854727,0.48630625330064225,0.36363636363636365,1.0,10.728,0.52,0.55,0.55,0.6,5.0,0.8050168582799988,0.46890393500483896,0.2857142857142857,0.909,11.582,0.53,0.58,0.51,0.55
0.48248779954958243,0.3124202072502291,0.0,0.455,16.967,0.31,0.45,0.3,0.36,3.0,0.48248779954958243,0.30834471463778884,0.0,0.455,16.967,0.31,0.45,0.3,0.36
0.8050168582799988,0.4731939272284604,0.2857142857142857,0.909,11.582,0.53,0.58,0.51,0.55,5.0,0.8050168582799988,0.46890393500483896,0.2857142857142857,0.909,11.582,0.53,0.58,0.51,0.55
0.7044101582828103,0.42338138661684305,0.2631578947368421,0.727,13.761,0.43,0.55,0.48,0.5,3.0,0.5459715978121837,0.34008661376908944,0.11764705882352941,0.545,16.211,0.31,0.4,0.32,0.33
0.6304257077194343,0.38681725274060214,0.11764705882352941,0.545,15.464,0.38,0.57,0.36,0.44,5.0,0.6304257077194343,0.3825272605169807,0.11764705882352941,0.545,15.464,0.38,0.57,0.36,0.44
0.7354749617294069,0.4387889889350096,0.2857142857142857,0.273,15.741,0.34,0.76,0.31,0.84,5.0,0.7354749617294069,0.4344989967113882,0.2857142857142857,0.273,15.741,0.34,0.76,0.31,0.84
0.7199012018076706,0.43108407613162425,0.3333333333333333,0.636,14.356,0.46,0.62,0.39,0.58,5.0,0.7199012018076706,0.42679408390800294,0.3333333333333333,0.636,14.356,0.46,0.62,0.39,0.58
0.8315204960854727,0.48630625330064225,0.36363636363636365,1.0,10.728,0.52,0.55,0.55,0.6,5.0,0.8050168582799988,0.46890393500483896,0.2857142857142857,0.909,11.582,0.53,0.58,0.51,0.55
0.13757615637245413,0.13996438566166497,0.0,0.091,19.107,0.11,0.5,0.1,0.13,0.0,0.13757615637245413,0.13588889304922466,0.0,0.091,19.107,0.11,0.5,0.1,0.13
0.5376410924859747,0.33999685371842525,0.125,0.455,16.383,0.3,0.41,0.3,0.32,3.0,0.5376410924859747,0.335921361105985,0.125,0.455,16.383,0.3,0.41,0.3,0.32
0.7061528025213056,0.4242527087360907,0.3333333333333333,0.364,14.579,0.42,0.61,0.42,0.6,4.5,0.4437388904145081,0.28897026007025167,0.16666666666666666,0.091,17.91,0.13,0.44,0.11,0.16
0.7983101368328144,0.4698758650388007,0.2857142857142857,0.909,11.623,0.51,0.59,0.55,0.58,5.0,0.7673072970507253,0.45024762576509314,0.2,0.818,12.472,0.52,0.6,0.51,0.5
0.6934371766474046,0.4178948957991402,0.125,0.455,14.256,0.46,0.56,0.43,0.42,3.0,0.3772733073528318,0.25573746853941354,0.0,0.364,17.858,0.33,0.5,0.25,0.29
0.783188290767707,0.4623945306697476,0.3076923076923077,0.182,16.145,0.26,1.0,0.26,1.0,5.0,0.783188290767707,0.45810453844612625,0.3076923076923077,0.182,16.145,0.26,1.0,0.26,1.0
0.4924554624816267,0.31855828930716046,0.14285714285714285,0.273,17.143,0.2,0.38,0.19,0.25,5.0,0.4924554624816267,0.3142682970835391,0.14285714285714285,0.273,17.143,0.2,0.38,0.19,0.25
0.783188290767707,0.4623945306697476,0.3076923076923077,0.182,16.145,0.26,1.0,0.26,1.0,5.0,0.783188290767707,0.45810453844612625,0.3076923076923077,0.182,16.145,0.26,1.0,0.26,1.0
0.5160432729474872,0.3291979439491815,0.14285714285714285,0.273,17.023,0.23,0.42,0.23,0.29,3.5,0.5160432729474872,0.3251224513367412,0.14285714285714285,0.273,17.023,0.23,0.42,0.23,0.29
0.6840158640464267,0.41333027744974576,0.2222222222222222,0.636,14.615,0.46,0.59,0.43,0.49,5.0,0.6840158640464267,0.4090402852261244,0.2222222222222222,0.636,14.615,0.46,0.59,0.43,0.49
0.6696036330568123,0.40620001580225235,0.3333333333333333,0.636,14.89,0.42,0.61,0.38,0.49,5.0,0.6696036330568123,0.4019100235786309,0.3333333333333333,0.636,14.89,0.42,0.61,0.38,0.49
0.8237358880856066,0.48245492092176107,0.5,0.455,13.024,0.46,0.58,0.54,0.84,5.0,0.4241500708961455,0.2804751033517747,0.15384615384615385,0.182,17.845,0.3,0.62,0.3,0.55
0.4364644007361458,0.2908574482330804,0.0,0.364,17.558,0.26,0.46,0.25,0.28,5.0,0.4364644007361458,0.28656745600945904,0.0,0.364,17.558,0.26,0.46,0.25,0.28
0.8315204960854727,0.48630625330064225,0.36363636363636365,1.0,10.728,0.52,0.55,0.55,0.6,5.0,0.8050168582799988,0.46890393500483896,0.2857142857142857,0.909,11.582,0.53,0.58,0.51,0.55
0.4437388904145081,0.29304575268269195,0.16666666666666666,0.091,17.91,0.13,0.44,0.11,0.16,4.5,0.4437388904145081,0.28897026007025167,0.16666666666666666,0.091,17.91,0.13,0.44,0.11,0.16
0.5074387438028638,0.3259710705924041,0.13333333333333333,0.364,16.923,0.25,0.37,0.22,0.28,5.0,0.5074387438028638,0.32168107836878274,0.13333333333333333,0.364,16.923,0.25,0.37,0.22,0.28
0.4213837662925942,0.2833965027715339,0.0,0.273,17.761,0.22,0.4,0.19,0.24,5.0,0.4213837662925942,0.27910651054791247,0.0,0.273,17.761,0.22,0.4,0.19,0.24
0.5449193624012145,0.34363598867604517,0.125,0.455,16.467,0.35,0.54,0.34,0.41,4.0,0.5449193624012145,0.3395604960636049,0.125,0.455,16.467,0.35,0.54,0.34,0.41
0.7161070589632147,0.42922983695704525,0.20930232558139536,2.909,28.808,0.38,0.47,0.41,0.47,3.0,0.7060587959219159,0.42013021282395546,0.19047619047619047,2.818,27.796,0.37,0.47,0.42,0.39
0.6690091586440781,0.40772824533320073,0.2,1.857,12.652,0.35,0.42,0.46,0.48,5.0,0.636644235898847,0.3834295164184742,0.2222222222222222,1.571,11.11,0.37,0.36,0.49,0.51
0.6444938084612101,0.3951694869014452,0.26666666666666666,1.143,10.151,0.37,0.4,0.49,0.52,2.5,0.4754756483824412,0.3027765095707872,0.15384615384615385,0.857,9.236,0.36,0.4,0.42,0.42
0.856128103231748,0.5003521229040974,0.5555555555555556,1.571,12.238,0.51,0.66,0.53,0.81,5.0,0.784253773637669,0.4564962375991911,0.5,1.286,8.546,0.55,0.58,0.58,0.67
0.7866408325228123,0.4659559239031742,0.4,2.571,22.083,0.41,0.74,0.39,0.81,5.0,0.730767260498827,0.43002041359546433,0.36363636363636365,2.143,12.545,0.44,0.66,0.45,0.66
0.8501432107594652,0.49738960113031744,0.5555555555555556,1.571,10.956,0.52,0.74,0.55,0.81,5.0,0.7452309082687633,0.4371799192415828,0.5,1.286,8.286,0.59,0.67,0.56,0.66
0.5067204818941446,0.32628282361791244,0.36363636363636365,0.571,8.497,0.45,0.52,0.5,0.58,4.0,0.5067204818941446,0.31839892632663896,0.36363636363636365,0.571,8.497,0.45,0.52,0.5,0.58
0.680293544419344,0.41331401629195746,0.3157894736842105,1.714,14.132,0.42,0.53,0.47,0.55,5.0,0.656298155011258,0.3931582063791177,0.3333333333333333,1.571,13.486,0.42,0.53,0.48,0.56
0.5260409402772938,0.335943052809487,0.36363636363636365,0.571,7.924,0.4,0.64,0.43,0.58,4.5,0.5260409402772938,0.3280591555182135,0.36363636363636365,0.571,7.924,0.4,0.64,0.43,0.58
0.6428891933741077,0.39479886252456536,0.4375,1.286,11.336,0.48,0.53,0.53,0.57,5.0,0.4170846940638364,0.274747543210144,0.3076923076923077,0.857,10.493,0.51,0.5,0.42,0.47
0.8264994719876908,0.48568595043828916,0.7142857142857143,1.0,5.54,0.51,0.52,0.7,0.75,5.0,0.7559011410483,0.44246168446745343,0.6153846153846154,0.857,6.123,0.52,0.56,0.67,0.75
0.6855101776777878,0.415677671509734,0.4,1.143,7.248,0.55,0.58,0.51,0.55,4.5,0.5611080917804796,0.34559273126980644,0.2857142857142857,1.0,8.017,0.51,0.55,0.46,0.51
0.8436296589141573,0.49416539296688994,0.75,1.286,7.323,0.55,0.71,0.68,0.81,5.0,0.7154525990371594,0.42243965617193885,0.5714285714285714,1.0,7.654,0.58,0.62,0.59,0.7
0.6507981539782659,0.3983216596599731,0.36363636363636365,0.571,7.038,0.4,0.46,0.5,0.68,4.0,0.38078316273602636,0.2554302667475798,0.2,0.429,8.606,0.37,0.53,0.34,0.38
0.6571664250450364,0.4018660922016752,0.5,0.714,8.041,0.5,0.53,0.56,0.6,5.0,0.5448094062293425,0.3379712757320695,0.36363636363636365,0.571,8.536,0.47,0.55,0.47,0.56
0.8568847058049609,0.5007266411778378,0.625,1.286,9.266,0.49,0.62,0.59,0.81,5.0,0.737179190456416,0.43319431892447086,0.5714285714285714,1.0,7.32,0.54,0.59,0.59,0.73
0.76251665997845,0.45401445849371486,0.34615384615384615,2.714,21.259,0.39,0.51,0.37,0.53,5.0,0.6985320612347451,0.4140639899597438,0.3333333333333333,2.429,16.444,0.36,0.51,0.38,0.43
0.576124208437894,0.3617501949811397,0.3333333333333333,0.714,8.803,0.52,0.53,0.5,0.49,5.0,0.576124208437894,0.3534721028253025,0.3333333333333333,0.714,8.803,0.52,0.53,0.5,0.49
0.4228803207337867,0.28436274303773346,0.14285714285714285,1.0,10.321,0.43,0.45,0.47,0.47,3.5,0.4044686372312321,0.26727300399518267,0.15384615384615385,0.857,9.935,0.45,0.46,0.47,0.47
0.7757358683714274,0.46079051685655387,0.6,1.143,7.578,0.54,0.6,0.54,0.64,4.5,0.6285967279233834,0.37933704934125834,0.46153846153846156,0.857,7.487,0.46,0.47,0.51,0.58
0.6227187179506759,0.3842819416461781,0.35294117647058826,1.429,9.119,0.44,0.43,0.59,0.59,3.5,0.5860032149158294,0.35804029283748134,0.375,1.286,8.805,0.46,0.47,0.62,0.64
0.8542743614448799,0.4994345207195977,0.5555555555555556,1.571,10.639,0.53,0.75,0.55,0.81,5.0,0.7390937703230781,0.4341420359584686,0.5,1.286,8.286,0.61,0.68,0.58,0.7
0.6758703433612182,0.41112453176818514,0.4,1.143,9.122,0.42,0.47,0.53,0.56,5.0,0.5887880485658312,0.35974070368863137,0.2857142857142857,1.0,9.217,0.44,0.47,0.46,0.49
0.8545004007876891,0.4995464101942882,0.625,1.286,7.047,0.55,0.71,0.65,0.81,5.0,0.7593778151388058,0.44418263814225384,0.5333333333333333,1.143,7.502,0.56,0.62,0.59,0.66
0.7391969084845391,0.4425210369131097,0.5,1.286,7.842,0.54,0.57,0.65,0.68,4.5,0.620083905751349,0.37508063825524113,0.42857142857142855,1.0,7.748,0.5,0.54,0.57,0.61
0.7249525825712458,0.43542024017714887,0.46153846153846156,0.857,7.527,0.5,0.53,0.59,0.63,5.0,0.573541756720362,0.3521937892251241,0.3333333333333333,0.714,8.572,0.49,0.53,0.53,0.55
0.8595480476670664,0.50204499539958,0.6666666666666666,1.143,5.255,0.46,0.49,0.71,0.81,5.0,0.7542532799785618,0.44164599323793313,0.5714285714285714,1.0,6.256,0.47,0.48,0.64,0.72
0.6696717404227438,0.40805622331364033,0.4,1.143,9.703,0.47,0.49,0.5,0.58,5.0,0.6696717404227438,0.39977813115780314,0.4,1.143,9.703,0.47,0.49,0.5,0.58
0.5497863958237251,0.3487129777371261,0.36363636363636365,0.571,8.499,0.46,0.53,0.51,0.55,5.0,0.5497863958237251,0.3404348855812889,0.36363636363636365,0.571,8.499,0.46,0.53,0.51,0.55
0.5761360451635446,0.3617560541603367,0.3076923076923077,0.857,7.833,0.51,0.58,0.46,0.48,5.0,0.4842562183982566,0.30799744775568194,0.3333333333333333,0.714,8.315,0.46,0.59,0.44,0.49
0.5410772705145698,0.3444019607090942,0.36363636363636365,0.571,8.386,0.44,0.55,0.46,0.64,5.0,0.5410772705145698,0.33612386855325693,0.36363636363636365,0.571,8.386,0.44,0.55,0.46,0.64
0.6896807718627376,0.41776296860220896,0.11538461538461539,2.714,24.218,0.35,0.51,0.35,0.4,3.0,0.557275351497266,0.3436763611281997,0.0,2.0,15.646,0.36,0.42,0.37,0.38
0.7687236207408401,0.4655706854535335,0.6,1.5,7.325,0.63,0.67,0.65,0.8,5.0,0.7687236207408401,0.46624200160182866,0.6,1.5,7.325,0.63,0.67,0.65,0.8
0.5409849214812334,0.35147309829693923,0.0,2.167,16.972,0.4,0.48,0.37,0.39,2.0,0.5208969083270779,0.3420650754392989,0.0,2.0,13.568,0.4,0.46,0.39,0.4
0.7297253455987645,0.44628820496661836,0.375,1.667,9.254,0.55,0.73,0.59,0.7,5.0,0.7400883421857498,0.45208344720514515,0.42857142857142855,1.333,7.191,0.64,0.73,0.69,0.69
0.7035475666547257,0.43334474759984365,0.2619047619047619,6.0,70.466,0.18,0.67,0.18,0.88,5.0,0.7799054947254345,0.4717708170719892,0.275,5.667,45.376,0.23,0.62,0.23,0.88
0.8663620729399901,0.5138474757075577,0.5714285714285714,2.5,13.757,0.51,0.73,0.51,1.0,5.0,0.8954853581230926,0.5289186384186091,0.6666666666666666,2.0,9.53,0.6,0.73,0.6,1.0
0.6100723824893673,0.3871264620958609,0.2222222222222222,2.0,12.586,0.43,0.56,0.43,0.46,5.0,0.6189304021932768,0.39217757687553345,0.23529411764705882,1.833,11.045,0.47,0.56,0.45,0.45
0.44714311487839176,0.30455219499551833,0.2857142857142857,1.333,14.204,0.51,0.5,0.37,0.41,4.0,0.44714311487839176,0.3051881787149558,0.2857142857142857,1.333,14.204,0.51,0.5,0.37,0.41
0.42851102776261313,0.29523615143762905,0.0,0.5,9.26,0.49,0.53,0.37,0.37,3.0,0.42851102776261313,0.29587213515706656,0.0,0.5,9.26,0.49,0.53,0.37,0.37
0.5655354518084909,0.36374836346056794,0.4444444444444444,0.5,8.066,0.45,0.68,0.48,0.48,4.5,0.5655354518084909,0.36438434718000534,0.4444444444444444,0.5,8.066,0.45,0.68,0.48,0.48
0.5259795401697869,0.34397040764121595,0.14285714285714285,1.333,9.784,0.5,0.54,0.43,0.43,3.5,0.5259795401697869,0.34460639136065335,0.14285714285714285,1.333,9.784,0.5,0.54,0.43,0.43
0.9005178219427086,0.5307355960477907,0.7058823529411765,1.833,8.963,0.62,0.73,0.62,1.0,5.0,0.9005178219427086,0.5314069121960858,0.7058823529411765,1.833,8.963,0.62,0.73,0.62,1.0
0.9005178219427086,0.5307355960477907,0.7058823529411765,1.833,8.963,0.62,0.73,0.62,1.0,5.0,0.9005178219427086,0.5314069121960858,0.7058823529411765,1.833,8.963,0.62,0.73,0.62,1.0
0.11811285117441102,0.14003706314352798,0.0,0.167,9.922,0.17,0.38,0.13,0.13,0.0,0.11811285117441102,0.14067304686296545,0.0,0.167,9.922,0.17,0.38,0.13,0.13
0.42851102776261313,0.29523615143762905,0.0,0.5,9.26,0.34,0.43,0.37,0.37,3.0,0.42851102776261313,0.29587213515706656,0.0,0.5,9.26,0.34,0.43,0.37,0.37
0.6311122288777995,0.39653675199522226,0.3,2.333,13.829,0.47,0.62,0.48,0.48,3.5,0.6314595199361869,0.3973463812438534,0.3333333333333333,2.0,10.88,0.52,0.67,0.49,0.49
0.6846840067756942,0.42401776521521134,0.23076923076923078,5.5,33.027,0.27,0.6,0.29,0.8,5.0,0.6808186839241113,0.42277789395355714,0.24324324324324326,5.167,29.903,0.29,0.6,0.3,0.8
0.7905608193344656,0.4763679669803817,0.6,1.5,7.927,0.61,0.77,0.64,0.8,5.0,0.7905608193344656,0.47703928312867677,0.6,1.5,7.927,0.61,0.77,0.64,0.8
0.4275858500593654,0.2947735625860051,0.2222222222222222,0.5,8.967,0.36,0.57,0.38,0.38,2.0,0.4275858500593654,0.29540954630544264,0.2222222222222222,0.5,8.967,0.36,0.57,0.38,0.38
0.7786184400044159,0.47046312386719047,0.5789473684210527,2.167,9.921,0.52,0.62,0.63,0.8,5.0,0.7786184400044159,0.47113444001548554,0.5789473684210527,2.167,9.921,0.52,0.62,0.63,0.8
0.8161665201251896,0.4890285634824619,0.6923076923076923,1.167,6.423,0.59,0.67,0.69,0.8,5.0,0.8161665201251896,0.489699879630757,0.6923076923076923,1.167,6.423,0.59,0.67,0.69,0.8
0.8972989655055746,0.5291440503649856,0.7058823529411765,1.833,9.048,0.63,0.73,0.63,1.0,5.0,0.8972989655055746,0.5298153665132807,0.7058823529411765,1.833,9.048,0.63,0.73,0.63,1.0
0.8997094814308804,0.5303359165724979,0.6666666666666666,2.0,9.872,0.58,0.73,0.58,1.0,5.0,0.8997094814308804,0.531007232720793,0.6666666666666666,2.0,9.872,0.58,0.73,0.58,1.0
0.8542019491440114,0.5078349700528793,0.5882352941176471,1.833,10.506,0.59,0.67,0.59,0.95,5.0,0.8542019491440114,0.5085062862011744,0.5882352941176471,1.833,10.506,0.59,0.67,0.59,0.95
0.7742047124525299,0.468280780799869,0.6,1.5,7.725,0.54,0.65,0.59,0.69,5.0,0.7742047124525299,0.46895209694816414,0.6,1.5,7.725,0.54,0.65,0.59,0.69
0.810021062123314,0.4859899759148679,0.6,2.333,12.927,0.45,0.63,0.49,0.94,5.0,0.810021062123314,0.48666129206316305,0.6,2.333,12.927,0.45,0.63,0.49,0.94
0.9005178219427086,0.5307355960477907,0.7058823529411765,1.833,8.963,0.62,0.73,0.62,1.0,5.0,0.9005178219427086,0.5314069121960858,0.7058823529411765,1.833,8.963,0.62,0.73,0.62,1.0
0.5005066832967254,0.33123397920468517,0.0,2.167,13.338,0.41,0.44,0.39,0.39,3.5,0.4677163544869234,0.3154747985192216,0.0,2.0,12.363,0.4,0.44,0.37,0.37
0.8084848175759295,0.4852303883331055,0.6666666666666666,1.5,8.044,0.7,0.83,0.72,0.75,5.0,0.8084848175759295,0.4859017044814007,0.6666666666666666,1.5,8.044,0.7,0.83,0.72,0.75
0.8923859069774502,0.526714815870524,0.9230769230769231,1.167,4.949,0.75,0.67,0.75,0.92,5.0,0.8923859069774502,0.5273861320188192,0.9230769230769231,1.167,4.949,0.75,0.67,0.75,0.92
0.4435874606777621,0.3027743678952035,0.0,1.167,10.377,0.35,0.38,0.35,0.35,3.0,0.4435874606777621,0.303410351614641,0.0,1.167,10.377,0.35,0.38,0.35,0.35
0.5766020664076119,0.3692816707601284,0.06896551724137931,3.833,23.527,0.31,0.46,0.31,0.32,3.5,0.5766020664076119,0.3699176544795659,0.06896551724137931,3.833,23.527,0.31,0.46,0.31,0.32
0.6298113510672533,0.3843253358645831,0.35714285714285715,1.8,24.284,0.39,0.52,0.42,0.52,4.0,0.597407569139452,0.36140176054488665,0.35714285714285715,1.8,22.489,0.39,0.52,0.44,0.52
0.6661170821484037,0.40247820140515833,0.10526315789473684,2.8,18.226,0.3,0.55,0.32,0.38,4.0,0.3727712900011942,0.24908362097575773,0.0,2.4,14.044,0.32,0.45,0.33,0.34
0.8394671568688455,0.4881847684083174,0.8666666666666667,2.0,10.286,0.49,0.7,0.63,1.0,5.0,0.7834593736459087,0.45338446537215293,0.7857142857142857,1.8,9.534,0.46,0.65,0.6,0.92
0.5538549309888446,0.3463471258253788,0.5454545454545454,1.2,8.167,0.36,0.39,0.38,0.47,3.0,0.3412541821386906,0.2333250670445059,0.4444444444444444,0.8,8.599,0.37,0.45,0.33,0.33
0.7538787171124054,0.44596113812847354,0.6666666666666666,3.2,23.437,0.4,0.68,0.44,1.0,5.0,0.6752016770906334,0.3999773350715505,0.6,3.0,21.102,0.43,0.62,0.43,0.92
0.6932651161788576,0.41605842833459,0.4666666666666667,2.0,16.386,0.58,0.7,0.72,0.75,5.0,0.5726300443747856,0.34937532959839895,0.35714285714285715,1.8,14.552,0.66,0.7,0.7,0.68
0.678974728489506,0.40900850374117653,0.4,3.0,26.841,0.38,0.6,0.44,0.53,5.0,0.5131521151218754,0.3200328845002966,0.3333333333333333,2.6,20.568,0.45,0.6,0.5,0.54
0.4004277524039604,0.26963353653293665,0.42857142857142855,0.4,8.199,0.32,0.36,0.32,0.32,2.5,0.4004277524039604,0.26291185217714086,0.42857142857142855,0.4,8.199,0.32,0.36,0.32,0.32
0.6150176786500693,0.3769284996559911,0.46153846153846156,1.6,21.86,0.43,0.52,0.46,0.48,4.0,0.5104327856011659,0.31791436877574364,0.3333333333333333,1.4,19.608,0.4,0.46,0.39,0.39
0.8299116051329654,0.48347069621861655,0.48,4.0,24.564,0.31,0.65,0.32,0.92,5.0,0.7744503577129344,0.44894001751188567,0.391304347826087,3.6,20.174,0.32,0.65,0.31,0.82
0.6581760314379617,0.3985076760499373,0.38461538461538464,1.6,11.384,0.42,0.5,0.45,0.48,3.5,0.4732381061033584,0.2993170290268399,0.25,1.4,10.442,0.39,0.43,0.41,0.41
0.4829357729902875,0.3108875468261002,0.625,0.6,8.432,0.43,0.48,0.46,0.47,4.0,0.4829357729902875,0.3041658624703044,0.625,0.6,8.432,0.43,0.48,0.46,0.47
